n,t,x,y,p
zombie0,0.0,13.75,-9.75,100
zombie0,0.36,14.25,-9.75,100
zombie1,0.0,14.25,-7.75,100
zombie1,0.36,14.25,-8.25,100
zombie2,0.0,13.25,-8.25,100
zombie2,0.36,13.75,-8.25,100
zombie2,0.72,14.25,-8.25,100
zombie3,0.0,12.25,-7.75,100
zombie3,0.36,12.75,-8.25,100
zombie3,0.72,13.25,-8.25,100
zombie3,1.08,13.75,-8.25,100
zombie3,1.44,14.25,-8.25,100
zombie4,0.0,12.25,-9.75,100
zombie4,0.36,12.75,-9.25,100
zombie4,0.72,13.25,-9.25,100
zombie4,1.08,13.75,-9.75,100
zombie4,1.44,14.25,-9.75,100
zombie5,0.0,11.75,-7.75,100
zombie5,0.36,12.25,-8.25,100
zombie5,0.72,12.75,-7.75,100
zombie5,1.08,13.25,-7.75,100
zombie5,1.44,13.75,-7.75,100
zombie5,1.7999999999999998,14.25,-8.25,100
zombie6,0.0,11.25,-7.75,100
zombie6,0.36,11.75,-8.25,100
zombie6,0.72,12.25,-8.75,100
zombie6,1.08,12.75,-8.25,100
zombie6,1.44,13.25,-8.25,100
zombie6,1.7999999999999998,13.75,-8.25,100
zombie6,2.16,14.25,-8.25,100
zombie7,0.0,10.75,-8.75,100
zombie7,0.36,11.25,-8.25,100
zombie7,0.72,11.75,-8.75,100
zombie7,1.08,12.25,-9.25,100
zombie7,1.44,12.75,-9.25,100
zombie7,1.7999999999999998,13.25,-9.25,100
zombie7,2.16,13.75,-9.75,100
zombie7,2.52,14.25,-9.75,100
zombie8,0.0,10.25,-7.75,100
zombie8,0.36,10.75,-7.75,100
zombie8,0.72,11.25,-7.75,100
zombie8,1.08,11.75,-7.75,100
zombie8,1.44,12.25,-8.25,100
zombie8,1.7999999999999998,12.75,-8.25,100
zombie8,2.16,13.25,-8.25,100
zombie8,2.52,13.75,-8.25,100
zombie8,2.88,14.25,-8.25,100
zombie9,0.0,9.75,-8.75,100
zombie9,0.36,10.25,-9.25,100
zombie9,0.72,10.75,-8.75,100
zombie9,1.08,11.25,-8.25,100
zombie9,1.44,11.75,-8.25,100
zombie9,1.7999999999999998,12.25,-7.75,100
zombie9,2.16,12.75,-7.75,100
zombie9,2.52,13.25,-7.75,100
zombie9,2.88,13.75,-7.75,100
zombie9,3.2399999999999998,14.25,-8.25,100
zombie10,0.0,9.75,-9.75,100
zombie10,0.36,10.25,-9.75,100
zombie10,0.72,10.75,-9.75,100
zombie10,1.08,11.25,-9.75,100
zombie10,1.44,11.75,-9.25,100
zombie10,1.7999999999999998,12.25,-9.25,100
zombie10,2.16,12.75,-9.25,100
zombie10,2.52,13.25,-9.25,100
zombie10,2.88,13.75,-9.75,100
zombie10,3.2399999999999998,14.25,-9.25,100
zombie11,0.0,9.75,-7.75,100
zombie11,0.36,10.25,-8.25,100
zombie11,0.72,10.75,-8.25,100
zombie11,1.08,11.25,-8.75,100
zombie11,1.44,11.75,-8.75,100
zombie11,1.7999999999999998,12.25,-8.75,100
zombie11,2.16,12.75,-8.75,100
zombie11,2.52,13.25,-8.75,100
zombie11,2.88,13.75,-9.25,100
zombie11,3.2399999999999998,14.25,-9.75,100
zombie12,0.0,8.75,-7.75,100
zombie12,0.36,9.25,-7.75,100
zombie12,0.72,9.75,-7.75,100
zombie12,1.08,10.25,-8.25,100
zombie12,1.44,10.75,-7.75,100
zombie12,1.7999999999999998,11.25,-8.25,100
zombie12,2.16,11.75,-8.25,100
zombie12,2.52,12.25,-8.75,100
zombie12,2.88,12.75,-8.75,100
zombie12,3.2399999999999998,13.25,-9.25,100
zombie12,3.5999999999999996,13.75,-9.75,100
zombie12,3.96,14.25,-9.75,100
zombie13,0.0,8.75,-6.25,100
zombie13,0.36,9.25,-6.75,100
zombie13,0.72,9.75,-7.25,100
zombie13,1.08,10.25,-7.75,100
zombie13,1.44,10.75,-8.25,100
zombie13,1.7999999999999998,11.25,-7.75,100
zombie13,2.16,11.75,-7.75,100
zombie13,2.52,12.25,-8.25,100
zombie13,2.88,12.75,-8.25,100
zombie13,3.2399999999999998,13.25,-8.25,100
zombie13,3.5999999999999996,13.75,-8.25,100
zombie13,3.96,14.25,-8.25,100
zombie14,0.0,8.25,-8.25,100
zombie14,0.36,8.75,-8.75,100
zombie14,0.72,9.25,-8.75,100
zombie14,1.08,9.75,-8.25,100
zombie14,1.44,10.25,-8.75,100
zombie14,1.7999999999999998,10.75,-9.25,100
zombie14,2.16,11.25,-9.25,100
zombie14,2.52,11.75,-8.75,100
zombie14,2.88,12.25,-9.25,100
zombie14,3.2399999999999998,12.75,-9.25,100
zombie14,3.5999999999999996,13.25,-9.75,100
zombie14,3.96,13.75,-9.25,100
zombie14,4.32,14.25,-9.75,100
zombie15,0.0,9.75,-6.25,100
zombie15,0.36,9.75,-6.75,100
zombie15,0.72,10.25,-7.25,100
zombie15,1.08,10.25,-6.75,100
zombie15,1.44,10.25,-7.25,100
zombie15,1.7999999999999998,10.25,-7.75,100
zombie15,2.16,10.75,-7.75,100
zombie15,2.52,11.25,-8.25,100
zombie15,2.88,11.75,-8.25,100
zombie15,3.2399999999999998,12.25,-8.75,100
zombie15,3.5999999999999996,12.75,-8.25,100
zombie15,3.96,13.25,-8.25,100
zombie15,4.32,13.75,-8.25,100
zombie15,4.68,14.25,-8.25,100
zombie16,0.0,7.25,-7.75,100
zombie16,0.36,7.75,-8.25,100
zombie16,0.72,8.25,-8.75,100
zombie16,1.08,8.75,-8.25,100
zombie16,1.44,9.25,-8.25,100
zombie16,1.7999999999999998,9.75,-7.75,100
zombie16,2.16,10.25,-8.25,100
zombie16,2.52,10.75,-8.25,100
zombie16,2.88,11.25,-7.75,100
zombie16,3.2399999999999998,11.75,-7.75,100
zombie16,3.5999999999999996,12.25,-8.25,100
zombie16,3.96,12.75,-7.75,100
zombie16,4.32,13.25,-7.75,100
zombie16,4.68,13.75,-7.75,100
zombie16,5.04,14.25,-8.25,100
zombie17,0.0,8.25,-9.75,100
zombie17,0.36,8.75,-9.25,100
zombie17,0.72,9.25,-9.75,100
zombie17,1.08,9.75,-9.75,100
zombie17,1.44,10.25,-9.75,100
zombie17,1.7999999999999998,10.75,-9.75,100
zombie17,2.16,11.25,-9.75,100
zombie17,2.52,11.75,-9.75,100
zombie17,2.88,12.25,-9.75,100
zombie17,3.2399999999999998,12.75,-9.75,100
zombie17,3.5999999999999996,12.25,-9.25,100
zombie17,3.96,12.75,-9.25,100
zombie17,4.32,13.25,-9.25,100
zombie17,4.68,13.75,-8.75,100
zombie17,5.04,14.25,-8.75,100
zombie18,0.0,8.25,-8.75,100
zombie18,0.36,8.75,-8.25,100
zombie18,0.72,9.25,-8.25,100
zombie18,1.08,9.75,-8.75,100
zombie18,1.44,10.25,-9.25,100
zombie18,1.7999999999999998,10.75,-8.75,100
zombie18,2.16,11.25,-8.75,100
zombie18,2.52,11.75,-9.25,100
zombie18,2.88,11.25,-9.75,100
zombie18,3.2399999999999998,11.75,-9.25,100
zombie18,3.5999999999999996,12.25,-9.75,100
zombie18,3.96,12.75,-9.75,100
zombie18,4.32,13.25,-9.75,100
zombie18,4.68,13.75,-9.75,100
zombie18,5.04,14.25,-9.75,100
zombie19,0.0,10.25,-5.25,100
zombie19,0.36,10.25,-5.75,100
zombie19,0.72,9.75,-6.25,100
zombie19,1.08,9.75,-6.75,100
zombie19,1.44,9.75,-7.25,100
zombie19,1.7999999999999998,9.25,-7.75,100
zombie19,2.16,9.75,-8.25,100
zombie19,2.52,10.25,-7.75,100
zombie19,2.88,10.75,-7.75,100
zombie19,3.2399999999999998,11.25,-8.25,100
zombie19,3.5999999999999996,11.75,-8.25,100
zombie19,3.96,12.25,-8.75,100
zombie19,4.32,12.75,-8.25,100
zombie19,4.68,13.25,-8.25,100
zombie19,5.04,13.75,-8.25,100
zombie19,5.3999999999999995,14.25,-8.25,100
zombie20,0.0,9.25,-4.75,100
zombie20,0.36,9.75,-5.25,100
zombie20,0.72,9.75,-5.75,100
zombie20,1.08,10.25,-6.25,100
zombie20,1.44,10.75,-6.75,100
zombie20,1.7999999999999998,10.25,-6.75,100
zombie20,2.16,9.75,-7.25,100
zombie20,2.52,9.75,-7.75,100
zombie20,2.88,10.25,-8.25,100
zombie20,3.2399999999999998,10.75,-8.75,100
zombie20,3.5999999999999996,11.25,-8.75,100
zombie20,3.96,11.75,-8.75,100
zombie20,4.32,12.25,-9.25,100
zombie20,4.68,12.75,-9.25,100
zombie20,5.04,13.25,-9.25,100
zombie20,5.3999999999999995,13.75,-9.75,100
zombie20,5.76,14.25,-9.75,100
zombie21,0.0,6.25,-9.25,100
zombie21,0.36,6.75,-9.25,100
zombie21,0.72,7.25,-9.75,100
zombie21,1.08,7.75,-9.75,100
zombie21,1.44,8.25,-9.25,100
zombie21,1.7999999999999998,8.75,-9.25,100
zombie21,2.16,9.25,-8.75,100
zombie21,2.52,9.75,-9.25,100
zombie21,2.88,10.25,-8.75,100
zombie21,3.2399999999999998,10.75,-8.25,100
zombie21,3.5999999999999996,11.25,-7.75,100
zombie21,3.96,11.75,-7.75,100
zombie21,4.32,12.25,-8.25,100
zombie21,4.68,12.75,-7.75,100
zombie21,5.04,13.25,-7.75,100
zombie21,5.3999999999999995,13.75,-7.75,100
zombie21,5.76,14.25,-8.25,100
zombie22,0.0,9.25,-5.25,100
zombie22,0.36,9.25,-5.75,100
zombie22,0.72,8.75,-6.25,100
zombie22,1.08,8.75,-6.75,100
zombie22,1.44,9.25,-6.25,100
zombie22,1.7999999999999998,9.25,-6.75,100
zombie22,2.16,9.25,-7.25,100
zombie22,2.52,9.25,-7.75,100
zombie22,2.88,9.75,-7.25,100
zombie22,3.2399999999999998,10.25,-7.75,100
zombie22,3.5999999999999996,10.75,-7.75,100
zombie22,3.96,11.25,-8.25,100
zombie22,4.32,11.75,-8.25,100
zombie22,4.68,12.25,-8.75,100
zombie22,5.04,12.75,-8.25,100
zombie22,5.3999999999999995,13.25,-8.25,100
zombie22,5.76,13.75,-8.25,100
zombie22,6.12,14.25,-8.25,100
zombie23,0.0,8.25,-3.25,100
zombie23,0.36,8.75,-3.75,100
zombie23,0.72,8.75,-4.25,100
zombie23,1.08,8.75,-4.75,100
zombie23,1.44,8.75,-5.25,100
zombie23,1.7999999999999998,8.25,-5.75,100
zombie23,2.52,8.75,-6.25,100
zombie23,2.88,9.25,-6.75,100
zombie23,3.2399999999999998,9.75,-7.25,100
zombie23,3.5999999999999996,10.25,-7.75,100
zombie23,3.96,10.75,-7.75,100
zombie23,4.32,11.25,-8.25,100
zombie23,4.68,11.75,-7.75,100
zombie23,5.04,12.25,-8.25,100
zombie23,5.3999999999999995,12.75,-7.75,100
zombie23,5.76,13.25,-7.75,100
zombie23,6.12,13.75,-7.75,100
zombie23,6.4799999999999995,14.25,-8.25,100
zombie24,0.0,5.75,-8.25,100
zombie24,0.36,6.25,-7.75,100
zombie24,0.72,6.75,-7.75,100
zombie24,1.08,7.25,-7.75,100
zombie24,1.44,7.75,-8.25,100
zombie24,1.7999999999999998,8.25,-8.75,100
zombie24,2.16,8.75,-8.25,100
zombie24,2.52,9.25,-8.25,100
zombie24,2.88,9.75,-8.25,100
zombie24,3.2399999999999998,9.75,-8.75,100
zombie24,3.5999999999999996,10.25,-9.25,100
zombie24,3.96,10.75,-8.75,100
zombie24,4.32,11.25,-8.75,100
zombie24,4.68,11.75,-8.75,100
zombie24,5.04,12.25,-9.25,100
zombie24,5.3999999999999995,12.75,-9.25,100
zombie24,5.76,13.25,-9.25,100
zombie24,6.12,13.75,-9.75,100
zombie24,6.4799999999999995,14.25,-9.25,100
zombie25,0.0,5.25,-8.75,100
zombie25,0.36,5.75,-9.25,100
zombie25,0.72,6.25,-9.75,100
zombie25,1.08,6.75,-9.75,100
zombie25,1.44,7.25,-9.75,100
zombie25,1.7999999999999998,7.75,-9.75,100
zombie25,2.16,8.25,-9.25,100
zombie25,2.52,8.75,-9.25,100
zombie25,2.88,9.25,-8.75,100
zombie25,3.2399999999999998,9.75,-9.25,100
zombie25,3.5999999999999996,10.25,-8.75,100
zombie25,3.96,10.75,-8.25,100
zombie25,4.32,11.25,-7.75,100
zombie25,4.68,11.75,-8.25,100
zombie25,5.04,12.25,-7.75,100
zombie25,5.3999999999999995,12.75,-8.25,100
zombie25,5.76,13.25,-8.75,100
zombie25,6.12,13.75,-9.25,100
zombie25,6.4799999999999995,14.25,-9.75,100
zombie26,0.0,4.75,-8.75,100
zombie26,0.36,5.25,-8.25,100
zombie26,0.72,5.75,-8.75,100
zombie26,1.08,6.25,-8.25,100
zombie26,1.44,6.75,-7.75,100
zombie26,1.7999999999999998,7.25,-7.75,100
zombie26,2.16,7.75,-8.25,100
zombie26,2.52,8.25,-8.75,100
zombie26,2.88,8.75,-8.25,100
zombie26,3.2399999999999998,9.25,-8.25,100
zombie26,3.5999999999999996,9.75,-8.25,100
zombie26,3.96,9.75,-8.75,100
zombie26,4.32,10.25,-9.25,100
zombie26,4.68,10.75,-8.75,100
zombie26,5.04,11.25,-8.75,100
zombie26,5.3999999999999995,11.75,-8.75,100
zombie26,5.76,12.25,-9.25,100
zombie26,6.12,12.75,-9.25,100
zombie26,6.4799999999999995,13.25,-9.25,100
zombie26,6.84,13.75,-9.75,100
zombie26,7.199999999999999,14.25,-9.75,100
zombie27,0.0,9.25,-3.75,100
zombie27,0.36,9.75,-4.25,100
zombie27,0.72,9.75,-4.75,100
zombie27,1.08,10.25,-5.25,100
zombie27,1.44,10.25,-5.75,100
zombie27,1.7999999999999998,10.25,-6.25,100
zombie27,2.16,10.75,-6.75,100
zombie27,2.52,10.75,-6.25,100
zombie27,2.88,10.25,-6.75,100
zombie27,3.2399999999999998,9.75,-6.75,100
zombie27,3.5999999999999996,9.25,-7.25,100
zombie27,3.96,9.75,-7.25,100
zombie27,4.32,10.25,-7.75,100
zombie27,4.68,10.75,-7.75,100
zombie27,5.04,11.25,-8.25,100
zombie27,5.3999999999999995,11.75,-8.25,100
zombie27,5.76,12.25,-8.75,100
zombie27,6.12,12.75,-8.25,100
zombie27,6.4799999999999995,13.25,-8.25,100
zombie27,6.84,13.75,-8.25,100
zombie27,7.199999999999999,14.25,-8.25,100
zombie28,0.0,3.75,-8.25,100
zombie28,0.36,4.25,-8.25,100
zombie28,0.72,4.75,-8.25,100
zombie28,1.08,5.25,-7.75,100
zombie28,1.44,5.75,-8.25,100
zombie28,1.7999999999999998,6.25,-7.75,100
zombie28,2.16,6.75,-7.75,100
zombie28,2.52,7.25,-7.75,100
zombie28,2.88,7.75,-8.25,100
zombie28,3.2399999999999998,8.25,-8.75,100
zombie28,3.5999999999999996,8.75,-8.25,100
zombie28,3.96,9.25,-8.25,100
zombie28,4.32,9.75,-8.25,100
zombie28,4.68,10.25,-8.75,100
zombie28,5.04,10.75,-9.25,100
zombie28,5.3999999999999995,11.25,-9.25,100
zombie28,5.76,11.75,-9.75,100
zombie28,6.12,12.25,-9.75,100
zombie28,6.4799999999999995,12.75,-9.75,100
zombie28,6.84,13.25,-9.75,100
zombie28,7.199999999999999,13.75,-9.25,100
zombie28,7.56,14.25,-9.75,100
zombie29,0.0,10.25,-3.25,100
zombie29,0.36,9.75,-3.75,100
zombie29,0.72,9.25,-4.25,100
zombie29,1.08,9.25,-4.75,100
zombie29,1.44,9.25,-5.25,100
zombie29,1.7999999999999998,9.25,-5.75,100
zombie29,2.16,9.75,-6.25,100
zombie29,2.52,9.75,-6.75,100
zombie29,2.88,10.25,-7.25,100
zombie29,3.96,10.25,-7.75,100
zombie29,4.32,10.75,-7.75,100
zombie29,4.68,10.75,-8.25,100
zombie29,5.04,11.25,-7.75,100
zombie29,5.3999999999999995,11.75,-7.75,100
zombie29,5.76,12.25,-8.25,100
zombie29,6.12,12.75,-7.75,100
zombie29,6.4799999999999995,13.25,-7.75,100
zombie29,6.84,13.75,-7.75,100
zombie29,7.199999999999999,14.25,-7.75,100
zombie29,7.56,14.25,-8.25,100
zombie30,0.0,7.75,-5.25,100
zombie30,0.36,8.25,-5.75,100
zombie30,0.72,8.25,-6.25,100
zombie30,1.08,8.75,-5.75,100
zombie30,1.44,8.75,-6.25,100
zombie30,1.7999999999999998,8.75,-6.75,100
zombie30,2.16,8.25,-6.25,100
zombie30,2.52,8.75,-5.75,100
zombie30,2.88,9.25,-6.25,100
zombie30,3.5999999999999996,9.75,-6.75,100
zombie30,3.96,10.25,-7.25,100
zombie30,4.68,10.25,-7.75,100
zombie30,5.04,10.25,-8.25,100
zombie30,5.3999999999999995,10.75,-7.75,100
zombie30,5.76,11.25,-8.25,100
zombie30,6.12,11.75,-8.25,100
zombie30,6.4799999999999995,12.25,-8.75,100
zombie30,6.84,12.75,-8.75,100
zombie30,7.199999999999999,13.25,-9.25,100
zombie30,7.56,13.75,-9.75,100
zombie30,7.92,14.25,-9.75,100
zombie31,0.0,5.25,-5.75,100
zombie31,0.36,5.75,-5.75,100
zombie31,0.72,6.25,-6.25,100
zombie31,1.08,6.75,-5.75,100
zombie31,1.44,7.25,-5.75,100
zombie31,1.7999999999999998,7.75,-6.25,100
zombie31,2.16,7.75,-6.75,100
zombie31,2.52,8.25,-6.75,100
zombie31,2.88,8.25,-6.25,100
zombie31,3.2399999999999998,8.25,-5.75,100
zombie31,3.5999999999999996,8.75,-6.25,100
zombie31,3.96,9.25,-6.75,100
zombie31,4.32,9.75,-6.75,100
zombie31,4.68,9.75,-7.25,100
zombie31,5.04,10.25,-7.75,100
zombie31,5.3999999999999995,10.75,-8.25,100
zombie31,5.76,11.25,-7.75,100
zombie31,6.12,11.75,-7.75,100
zombie31,6.4799999999999995,12.25,-8.25,100
zombie31,6.84,12.75,-8.25,100
zombie31,7.199999999999999,13.25,-8.25,100
zombie31,7.56,13.75,-8.25,100
zombie31,7.92,14.25,-8.25,100
zombie32,0.0,8.75,-4.75,100
zombie32,0.36,8.75,-5.25,100
zombie32,0.72,9.25,-5.25,100
zombie32,1.08,9.25,-5.75,100
zombie32,1.44,9.75,-6.25,100
zombie32,1.7999999999999998,9.75,-6.75,100
zombie32,2.16,9.25,-6.25,100
zombie32,2.52,9.25,-6.75,100
zombie32,2.88,9.25,-7.25,100
zombie32,3.2399999999999998,9.75,-7.75,100
zombie32,3.5999999999999996,10.25,-8.25,100
zombie32,3.96,9.75,-7.75,100
zombie32,4.32,10.25,-8.25,100
zombie32,4.68,9.75,-8.75,100
zombie32,5.04,10.25,-9.25,100
zombie32,5.3999999999999995,10.75,-8.75,100
zombie32,5.76,11.25,-8.75,100
zombie32,6.12,11.75,-8.75,100
zombie32,6.4799999999999995,12.25,-9.25,100
zombie32,6.84,12.75,-9.25,100
zombie32,7.199999999999999,13.25,-8.75,100
zombie32,7.56,13.75,-8.75,100
zombie32,7.92,14.25,-8.75,100
zombie33,0.0,2.75,-8.75,100
zombie33,0.36,3.25,-9.25,100
zombie33,0.72,3.75,-8.75,100
zombie33,1.08,4.25,-8.75,100
zombie33,1.44,4.75,-9.25,100
zombie33,1.7999999999999998,5.25,-9.75,100
zombie33,2.16,5.75,-9.25,100
zombie33,2.52,6.25,-9.75,100
zombie33,2.88,6.75,-9.75,100
zombie33,3.2399999999999998,7.25,-9.75,100
zombie33,3.5999999999999996,7.75,-9.75,100
zombie33,3.96,8.25,-9.25,100
zombie33,4.32,8.75,-9.25,100
zombie33,4.68,9.25,-8.75,100
zombie33,5.04,9.75,-8.25,100
zombie33,5.3999999999999995,10.25,-8.75,100
zombie33,5.76,10.75,-9.25,100
zombie33,6.12,11.25,-9.25,100
zombie33,6.4799999999999995,11.75,-9.75,100
zombie33,6.84,12.25,-9.75,100
zombie33,7.199999999999999,12.75,-9.75,100
zombie33,7.56,13.25,-9.75,100
zombie33,7.92,13.75,-9.25,100
zombie33,8.28,14.25,-9.75,100
zombie34,0.0,2.25,-8.75,100
zombie34,0.36,2.75,-9.25,100
zombie34,0.72,3.25,-8.75,100
zombie34,1.08,3.75,-9.25,100
zombie34,1.44,4.25,-9.75,100
zombie34,1.7999999999999998,4.75,-9.75,100
zombie34,2.16,5.25,-9.25,100
zombie34,2.52,5.75,-9.75,100
zombie34,2.88,6.25,-9.25,100
zombie34,3.2399999999999998,6.75,-9.25,100
zombie34,3.5999999999999996,7.25,-8.75,100
zombie34,3.96,7.75,-8.75,100
zombie34,4.32,8.25,-8.25,100
zombie34,4.68,8.75,-8.75,100
zombie34,5.04,9.25,-9.25,100
zombie34,5.3999999999999995,9.75,-9.25,100
zombie34,5.76,10.25,-9.75,100
zombie34,6.12,10.75,-9.75,100
zombie34,6.4799999999999995,11.25,-9.75,100
zombie34,6.84,11.75,-9.25,100
zombie34,7.199999999999999,12.25,-9.25,100
zombie34,7.56,12.75,-9.25,100
zombie34,7.92,13.25,-9.25,100
zombie34,8.28,13.75,-9.75,100
zombie34,8.64,14.25,-9.75,100
zombie35,0.0,9.75,-3.25,100
zombie35,0.36,10.25,-3.75,100
zombie35,0.72,10.25,-4.25,100
zombie35,1.08,10.25,-4.75,100
zombie35,1.44,9.75,-5.25,100
zombie35,1.7999999999999998,9.75,-5.75,100
zombie35,2.16,10.25,-5.75,100
zombie35,2.52,10.25,-6.25,100
zombie35,2.88,10.75,-6.75,100
zombie35,3.2399999999999998,10.25,-6.25,100
zombie35,3.5999999999999996,10.75,-6.75,100
zombie35,4.68,10.25,-6.75,100
zombie35,5.04,9.75,-7.25,100
zombie35,5.3999999999999995,10.25,-7.75,100
zombie35,5.76,10.25,-8.25,100
zombie35,6.12,10.75,-7.75,100
zombie35,6.4799999999999995,11.25,-8.25,100
zombie35,6.84,11.75,-8.25,100
zombie35,7.199999999999999,12.25,-8.75,100
zombie35,7.56,12.75,-8.25,100
zombie35,7.92,13.25,-8.25,100
zombie35,8.28,13.75,-8.25,100
zombie35,8.64,14.25,-8.25,100
zombie36,0.0,4.25,-4.25,100
zombie36,0.36,4.75,-4.25,100
zombie36,0.72,5.25,-3.75,100
zombie36,1.08,5.25,-4.25,100
zombie36,1.44,5.75,-4.75,100
zombie36,1.7999999999999998,6.25,-4.75,100
zombie36,2.16,6.75,-4.75,100
zombie36,2.52,7.25,-4.75,100
zombie36,2.88,7.25,-5.25,100
zombie36,3.2399999999999998,7.25,-4.75,100
zombie36,3.5999999999999996,7.75,-4.75,100
zombie36,3.96,8.25,-5.25,100
zombie36,4.32,8.75,-5.75,100
zombie36,4.68,9.25,-6.25,100
zombie36,5.04,9.75,-6.75,100
zombie36,5.3999999999999995,9.75,-7.25,100
zombie36,5.76,10.25,-7.75,100
zombie36,6.12,10.75,-8.25,100
zombie36,6.4799999999999995,11.25,-7.75,100
zombie36,6.84,11.75,-7.75,100
zombie36,7.199999999999999,12.25,-8.25,100
zombie36,7.56,12.75,-7.75,100
zombie36,7.92,13.25,-7.75,100
zombie36,8.28,13.75,-7.75,100
zombie36,8.64,14.25,-7.75,100
zombie36,9.0,14.25,-8.25,100
zombie37,0.0,4.25,-6.75,100
zombie37,0.36,4.25,-6.25,100
zombie37,0.72,4.75,-6.75,100
zombie37,1.08,5.25,-6.75,100
zombie37,1.44,5.75,-6.25,100
zombie37,1.7999999999999998,6.25,-5.75,100
zombie37,2.16,6.75,-6.25,100
zombie37,2.52,7.25,-6.25,100
zombie37,2.88,7.75,-6.75,100
zombie37,3.2399999999999998,7.75,-6.25,100
zombie37,3.5999999999999996,8.25,-6.75,100
zombie37,3.96,8.75,-6.25,100
zombie37,4.32,9.25,-6.75,100
zombie37,4.68,9.25,-7.25,100
zombie37,5.04,9.25,-7.75,100
zombie37,5.3999999999999995,9.75,-8.25,100
zombie37,5.76,9.75,-8.75,100
zombie37,6.12,10.25,-9.25,100
zombie37,6.4799999999999995,10.75,-8.75,100
zombie37,6.84,11.25,-8.75,100
zombie37,7.199999999999999,11.75,-8.75,100
zombie37,7.56,12.25,-9.25,100
zombie37,7.92,12.75,-9.75,100
zombie37,8.28,13.25,-9.75,100
zombie37,8.64,13.75,-9.25,100
zombie37,9.0,14.25,-9.75,100
zombie38,0.0,8.75,-3.25,100
zombie38,0.36,8.25,-3.75,100
zombie38,0.72,8.25,-4.25,100
zombie38,1.08,7.75,-4.75,100
zombie38,1.44,8.25,-5.25,100
zombie38,1.7999999999999998,8.75,-5.75,100
zombie38,2.16,8.75,-6.25,100
zombie38,2.52,9.25,-5.75,100
zombie38,2.88,8.75,-6.25,100
zombie38,3.5999999999999996,8.25,-6.25,100
zombie38,3.96,8.75,-6.75,100
zombie38,5.3999999999999995,9.25,-6.75,100
zombie38,5.76,9.75,-7.25,100
zombie38,6.12,10.25,-7.75,100
zombie38,6.4799999999999995,10.25,-8.25,100
zombie38,6.84,10.75,-8.25,100
zombie38,7.199999999999999,11.25,-7.75,100
zombie38,7.56,11.75,-7.75,100
zombie38,7.92,12.25,-8.25,100
zombie38,8.28,12.75,-7.75,100
zombie38,8.64,13.25,-7.75,100
zombie38,9.0,13.75,-7.75,100
zombie38,9.36,14.25,-8.25,100
zombie39,0.0,7.75,-2.25,100
zombie39,0.36,8.25,-2.75,100
zombie39,0.72,8.75,-3.25,100
zombie39,1.08,8.25,-3.75,100
zombie39,1.44,8.75,-4.25,100
zombie39,1.7999999999999998,8.75,-4.75,100
zombie39,2.16,8.75,-5.25,100
zombie39,2.52,9.25,-5.25,100
zombie39,2.88,9.75,-5.75,100
zombie39,3.2399999999999998,9.25,-5.25,100
zombie39,3.5999999999999996,8.75,-5.25,100
zombie39,3.96,9.25,-5.25,100
zombie39,4.32,8.75,-5.25,100
zombie39,4.68,9.25,-5.25,100
zombie39,5.04,9.25,-5.75,100
zombie39,5.3999999999999995,9.75,-6.25,100
zombie39,5.76,9.25,-6.75,100
zombie39,6.12,9.75,-7.25,100
zombie39,6.4799999999999995,10.25,-7.75,100
zombie39,6.84,10.75,-7.75,100
zombie39,7.199999999999999,11.25,-8.25,100
zombie39,7.56,11.75,-8.25,100
zombie39,7.92,12.25,-7.75,100
zombie39,8.28,12.75,-8.25,100
zombie39,8.64,13.25,-8.25,100
zombie39,9.0,13.75,-8.75,100
zombie39,9.36,14.25,-9.25,100
zombie40,0.0,1.25,-8.25,100
zombie40,0.36,1.75,-7.75,100
zombie40,0.72,2.25,-7.75,100
zombie40,1.08,2.75,-8.25,100
zombie40,1.44,3.25,-7.75,100
zombie40,1.7999999999999998,3.75,-8.25,100
zombie40,2.16,4.25,-8.25,100
zombie40,2.52,4.75,-8.25,100
zombie40,2.88,5.25,-7.75,100
zombie40,3.2399999999999998,5.75,-8.25,100
zombie40,3.5999999999999996,6.25,-7.75,100
zombie40,3.96,6.75,-7.75,100
zombie40,4.32,7.25,-7.75,100
zombie40,4.68,7.75,-8.25,100
zombie40,5.04,8.25,-8.75,100
zombie40,5.3999999999999995,8.75,-8.75,100
zombie40,5.76,9.25,-8.75,100
zombie40,6.12,9.75,-8.25,100
zombie40,6.4799999999999995,10.25,-8.75,100
zombie40,6.84,10.75,-9.25,100
zombie40,7.199999999999999,11.25,-9.25,100
zombie40,7.56,11.75,-9.25,100
zombie40,7.92,12.25,-8.75,100
zombie40,8.28,12.75,-8.75,100
zombie40,8.64,13.25,-8.75,100
zombie40,9.0,13.75,-8.25,100
zombie40,9.36,14.25,-8.75,100
zombie41,0.0,1.25,-8.75,100
zombie41,0.36,1.75,-8.25,100
zombie41,0.72,2.25,-8.25,100
zombie41,1.08,2.75,-7.75,100
zombie41,1.44,3.25,-8.25,100
zombie41,1.7999999999999998,3.75,-8.75,100
zombie41,2.16,4.25,-8.75,100
zombie41,2.52,4.75,-9.25,100
zombie41,2.88,5.25,-9.75,100
zombie41,3.2399999999999998,5.75,-9.25,100
zombie41,3.5999999999999996,6.25,-9.75,100
zombie41,3.96,6.75,-9.75,100
zombie41,4.32,7.25,-9.75,100
