n,t,x,y,p
zombie29,20.5,20.78,-8.0,1000
zombie29,20.7,21.0,-8.0,1000
zombie29,21.0,21.34,-8.0,1000
zombie29,21.5,21.9,-8.0,1000
zombie29,21.6,22.0,-8.0,1000
zombie29,22.0,22.33,-7.67,1000
zombie29,22.39,23.0,-7.0,1000
zombie29,22.5,23.16,-7.0,1000
zombie29,23.0,23.86,-7.0,1000
zombie29,23.1,24.0,-7.0,1000
zombie29,23.5,24.5,-7.0,1000
zombie30,14.5,13.94,-8.94,1000
zombie30,14.6,14.0,-9.0,1000
zombie30,15.0,14.34,-9.34,1000
zombie30,15.37,15.0,-10.0,1000
zombie30,15.5,15.18,-10.0,1000
zombie30,16.0,15.88,-10.0,1000
zombie30,16.5,16.58,-10.0,1000
zombie30,16.9,17.0,-10.0,1000
zombie30,17.0,17.14,-10.0,1000
zombie30,17.5,17.7,-10.0,1000
zombie30,17.8,18.0,-10.0,1000
zombie30,18.0,18.26,-10.0,1000
zombie30,18.5,18.82,-10.0,1000
zombie30,18.7,19.0,-10.0,1000
zombie30,19.0,19.27,-10.27,1000
zombie30,21.0,21.83,-10.17,1000
zombie30,21.3,22.0,-10.0,1000
zombie30,21.5,22.13,-9.87,1000
zombie30,22.0,22.82,-9.18,1000
zombie30,22.3,23.0,-9.0,1000
zombie30,22.5,23.11,-8.89,1000
zombie30,23.0,23.9,-8.1,1000
zombie30,23.2,24.0,-8.0,1000
zombie30,23.5,24.2,-7.8,1000
zombie30,24.0,24.35,-7.65,1000
zombie31,16.5,16.7,-10.3,1000
zombie31,16.9,17.0,-10.0,1000
zombie31,17.0,17.14,-10.0,1000
zombie31,17.5,17.84,-10.0,1000
zombie31,17.6,18.0,-10.0,1000
zombie31,18.0,18.4,-10.0,1000
zombie31,18.43,19.0,-10.0,1000
zombie31,18.5,19.07,-9.93,1000
zombie31,19.0,19.76,-9.24,1000
zombie31,19.2,20.0,-9.0,1000
zombie31,19.5,20.36,-9.0,1000
zombie31,19.96,21.0,-9.0,1000
zombie31,20.0,21.04,-9.04,1000
zombie31,20.5,21.83,-9.83,1000
zombie31,20.7,22.0,-10.0,1000
zombie31,21.0,22.23,-9.77,1000
zombie31,21.5,22.82,-9.18,1000
zombie31,21.7,23.0,-9.0,1000
zombie31,22.0,23.21,-8.79,1000
zombie31,22.5,23.8,-8.2,1000
zombie31,22.8,24.0,-8.0,1000
zombie31,23.0,24.1,-7.9,1000
zombie31,23.5,24.4,-7.6,1000
zombie31,24.0,24.35,-7.65,1000
zombie32,15.86,14.0,-9.0,1000
zombie32,16.0,14.2,-9.0,1000
zombie32,16.5,14.9,-9.0,1000
zombie32,16.6,15.0,-9.0,1000
zombie32,17.0,15.46,-9.0,1000
zombie32,17.39,16.0,-9.0,1000
zombie32,17.5,16.16,-9.0,1000
zombie32,18.0,16.72,-9.0,1000
zombie32,18.2,17.0,-9.0,1000
zombie32,18.5,17.42,-9.0,1000
zombie32,18.91,18.0,-9.0,1000
zombie32,19.0,18.12,-9.0,1000
zombie32,19.5,18.82,-9.0,1000
zombie32,20.0,19.66,-9.66,1000
zombie32,20.3,20.0,-10.0,1000
zombie32,20.5,20.22,-10.0,1000
zombie32,21.0,20.92,-10.0,1000
zombie32,21.5,21.73,-9.27,1000
zombie32,21.8,22.0,-9.0,1000
zombie32,22.0,22.13,-8.87,1000
zombie32,22.5,22.82,-8.18,1000
zombie32,22.7,23.0,-8.0,1000
zombie32,23.0,23.21,-7.79,1000
zombie32,23.5,24.0,-7.0,1000
zombie32,24.0,24.35,-6.65,1000
zombie33,15.0,13.64,-7.0,1000
zombie33,15.3,14.0,-7.0,1000
zombie33,15.5,14.34,-7.0,1000
zombie33,15.97,15.0,-7.0,1000
zombie33,16.0,15.03,-6.97,1000
zombie33,16.5,15.82,-6.18,1000
zombie33,16.7,16.0,-6.0,1000
zombie33,17.0,16.3,-6.0,1000
zombie33,17.5,17.0,-6.0,1000
zombie33,18.0,17.56,-6.0,1000
zombie33,18.3,18.0,-6.0,1000
zombie33,18.5,18.18,-6.18,1000
zombie33,19.0,18.97,-6.97,1000
zombie33,19.5,19.66,-7.66,1000
zombie33,19.9,20.0,-8.0,1000
zombie33,20.0,20.08,-8.0,1000
zombie33,20.5,20.78,-8.0,1000
zombie33,20.7,21.0,-8.0,1000
zombie33,21.0,21.34,-8.0,1000
zombie33,21.47,22.0,-8.0,1000
zombie33,21.5,22.04,-8.0,1000
zombie33,22.0,22.6,-8.0,1000
zombie33,22.4,23.0,-8.0,1000
zombie33,22.5,23.16,-8.0,1000
zombie33,23.0,23.72,-8.0,1000
zombie33,23.3,24.0,-8.0,1000
zombie33,23.5,24.14,-8.0,1000
zombie33,24.0,24.5,-8.0,1000
zombie34,15.95,14.0,-9.0,1000
zombie34,16.0,14.06,-9.0,1000
zombie34,16.5,14.62,-9.0,1000
zombie34,16.8,15.0,-9.0,1000
zombie34,17.0,15.18,-9.0,1000
zombie34,17.5,15.74,-9.0,1000
zombie34,17.7,16.0,-9.0,1000
zombie34,18.0,16.21,-9.21,1000
zombie34,18.5,17.0,-10.0,1000
zombie34,19.0,17.56,-10.0,1000
zombie34,19.3,18.0,-10.0,1000
zombie34,19.5,18.26,-10.0,1000
zombie34,20.0,18.96,-10.0,1000
zombie34,20.5,19.76,-9.24,1000
zombie34,20.7,20.0,-9.0,1000
zombie34,21.0,20.36,-9.0,1000
zombie34,21.46,21.0,-9.0,1000
zombie34,21.5,21.06,-9.0,1000
zombie34,22.0,21.76,-9.0,1000
zombie34,22.2,22.0,-9.0,1000
zombie34,22.5,22.32,-9.0,1000
zombie34,22.99,23.0,-9.0,1000
zombie34,23.0,23.02,-9.0,1000
zombie34,23.5,23.58,-9.0,1000
zombie34,23.8,24.0,-9.0,1000
zombie34,24.0,24.28,-9.0,1000
zombie34,24.5,24.5,-9.0,1000
zombie35,19.0,15.92,-3.92,1000
zombie35,19.5,16.58,-4.0,1000
zombie35,19.8,17.0,-4.0,1000
zombie35,20.0,17.28,-4.0,1000
zombie35,20.5,17.98,-4.0,1000
zombie35,21.0,18.68,-4.0,1000
zombie35,21.2,19.0,-4.0,1000
zombie35,21.5,19.27,-4.27,1000
zombie35,21.94,20.0,-5.0,1000
zombie35,22.0,20.08,-5.0,1000
zombie35,22.5,20.78,-5.0,1000
zombie35,22.7,21.0,-5.0,1000
zombie35,23.0,21.34,-5.34,1000
zombie35,23.37,22.0,-6.0,1000
zombie35,23.5,22.13,-6.13,1000
zombie35,24.0,22.92,-6.92,1000
zombie35,24.1,23.0,-7.0,1000
zombie35,24.5,23.44,-7.0,1000
zombie35,25.0,24.0,-7.0,1000
zombie35,25.5,24.5,-7.0,1000
zombie36,16.5,13.78,-10.0,1000
zombie36,16.7,14.0,-10.0,1000
zombie36,17.0,14.48,-10.0,1000
zombie36,17.37,15.0,-10.0,1000
zombie36,17.5,15.18,-10.0,1000
zombie36,18.0,15.88,-10.0,1000
zombie36,18.5,16.58,-10.0,1000
zombie36,18.8,17.0,-10.0,1000
zombie36,19.0,17.2,-10.2,1000
zombie36,22.37,22.0,-10.0,1000
zombie36,22.5,22.13,-9.87,1000
zombie36,23.0,22.92,-9.08,1000
zombie36,23.1,23.0,-9.0,1000
zombie36,23.5,23.0,-8.42,1000
zombie36,23.8,23.0,-8.0,1000
zombie36,24.0,23.28,-8.0,1000
zombie36,24.5,23.84,-8.0,1000
zombie36,24.6,24.0,-8.0,1000
zombie36,25.0,24.4,-8.0,1000
zombie36,25.5,24.5,-8.0,1000
zombie37,17.0,13.78,-9.0,1000
zombie37,17.2,14.0,-9.0,1000
zombie37,17.5,14.48,-9.0,1000
zombie37,17.87,15.0,-9.0,1000
zombie37,18.0,15.13,-8.87,1000
zombie37,18.5,15.92,-8.08,1000
zombie37,18.6,16.0,-8.0,1000
zombie37,19.0,16.44,-8.0,1000
zombie37,19.5,17.0,-8.0,1000
zombie37,20.0,17.56,-8.0,1000
zombie37,20.3,18.0,-8.0,1000
zombie37,20.5,18.26,-8.0,1000
zombie37,21.0,18.96,-8.0,1000
zombie37,21.5,19.66,-8.0,1000
zombie37,21.7,20.0,-8.0,1000
zombie37,22.0,20.36,-8.0,1000
zombie37,22.46,21.0,-8.0,1000
zombie37,22.5,21.06,-8.0,1000
zombie37,23.0,21.76,-8.0,1000
zombie37,23.2,22.0,-8.0,1000
zombie37,23.5,22.46,-8.0,1000
zombie37,23.89,23.0,-8.0,1000
zombie37,24.0,23.16,-8.0,1000
zombie37,24.5,23.86,-8.0,1000
zombie37,24.6,24.0,-8.0,1000
zombie37,25.0,24.42,-8.0,1000
zombie37,25.5,24.5,-8.0,1000
zombie38,17.0,13.78,-8.0,1000
zombie38,17.2,14.0,-8.0,1000
zombie38,17.5,14.34,-8.0,1000
zombie38,17.97,15.0,-8.0,1000
zombie38,18.0,15.04,-8.0,1000
zombie38,18.5,15.6,-8.0,1000
zombie38,18.9,16.0,-8.0,1000
zombie38,19.0,16.16,-8.0,1000
zombie38,19.5,16.86,-8.0,1000
zombie38,19.6,17.0,-8.0,1000
zombie38,20.0,17.4,-7.6,1000
zombie38,20.31,18.0,-7.0,1000
zombie38,20.5,18.26,-7.0,1000
zombie38,21.0,18.82,-7.0,1000
zombie38,21.2,19.0,-7.0,1000
zombie38,21.5,19.38,-7.0,1000
zombie38,21.94,20.0,-7.0,1000
zombie38,22.0,20.08,-7.0,1000
zombie38,22.5,20.64,-7.0,1000
zombie38,22.8,21.0,-7.0,1000
zombie38,23.0,21.34,-7.0,1000
zombie38,23.47,22.0,-7.0,1000
zombie38,23.5,22.04,-7.0,1000
zombie38,24.0,22.74,-7.0,1000
zombie38,24.2,23.0,-7.0,1000
zombie38,24.5,23.3,-7.0,1000
zombie38,25.0,24.0,-7.0,1000
zombie38,25.5,24.5,-7.0,1000
zombie39,21.5,21.83,-3.83,1000
zombie39,21.7,22.0,-4.0,1000
zombie39,22.0,22.23,-4.23,1000
zombie39,22.49,23.0,-5.0,1000
zombie39,22.5,23.01,-5.01,1000
zombie39,23.0,23.21,-5.21,1000
zombie39,23.5,23.7,-5.7,1000
zombie39,24.0,24.0,-6.0,1000
zombie39,24.5,24.1,-6.1,1000
zombie39,25.0,24.2,-6.2,1000
zombie39,25.5,24.3,-6.3,1000
zombie39,26.0,24.35,-6.35,1000
zombie40,16.36,14.0,-6.0,1000
zombie40,16.5,14.2,-6.0,1000
zombie40,17.0,14.9,-6.0,1000
zombie40,17.5,15.72,-6.72,1000
zombie40,17.8,16.0,-7.0,1000
zombie40,18.0,16.3,-7.0,1000
zombie40,18.5,17.0,-7.0,1000
zombie40,19.0,17.7,-7.0,1000
zombie40,19.2,18.0,-7.0,1000
zombie40,19.5,18.28,-6.72,1000
zombie40,19.93,19.0,-6.0,1000
zombie40,20.0,19.07,-5.93,1000
zombie40,20.5,19.86,-5.14,1000
zombie40,20.6,20.0,-5.0,1000
zombie40,21.0,20.5,-5.0,1000
zombie40,21.36,21.0,-5.0,1000
zombie40,21.5,21.2,-5.0,1000
zombie40,22.0,21.9,-5.0,1000
zombie40,22.5,22.6,-5.0,1000
zombie40,23.0,22.88,-5.0,1000
zombie40,23.1,23.0,-5.0,1000
zombie40,23.5,23.21,-5.21,1000
zombie40,24.0,24.0,-6.0,1000
zombie40,24.5,24.1,-6.1,1000
zombie40,25.0,24.2,-6.2,1000
zombie40,25.5,24.3,-6.3,1000
zombie40,26.0,24.35,-6.35,1000
zombie41,17.86,14.0,-10.0,1000
zombie41,18.0,14.2,-10.0,1000
zombie41,18.5,14.9,-10.0,1000
zombie41,19.0,15.6,-10.0,1000
zombie41,19.3,16.0,-10.0,1000
zombie41,19.5,16.3,-10.0,1000
zombie41,20.0,17.0,-10.0,1000
zombie41,20.5,17.7,-10.0,1000
zombie41,20.7,18.0,-10.0,1000
zombie41,21.0,18.28,-10.28,1000
zombie41,23.5,21.93,-10.07,1000
zombie41,23.6,22.0,-10.0,1000
zombie41,24.0,22.33,-9.67,1000
zombie41,24.39,23.0,-9.0,1000
zombie41,24.5,23.11,-8.89,1000
zombie41,25.0,23.8,-8.2,1000
zombie41,25.3,24.0,-8.0,1000
zombie41,25.5,24.2,-7.8,1000
zombie41,26.0,24.35,-7.65,1000
zombie42,16.5,13.92,-4.0,1000
zombie42,17.0,14.62,-4.0,1000
zombie42,17.3,15.0,-4.0,1000
zombie42,17.5,15.32,-4.0,1000
zombie42,17.99,16.0,-4.0,1000
zombie42,18.0,16.02,-4.0,1000
zombie42,18.5,16.72,-4.0,1000
zombie42,18.7,17.0,-4.0,1000
zombie42,19.0,17.42,-4.0,1000
zombie42,19.5,17.98,-4.0,1000
zombie42,20.0,18.68,-4.0,1000
zombie42,20.2,19.0,-4.0,1000
zombie42,20.5,19.38,-4.0,1000
zombie42,21.0,19.94,-4.0,1000
zombie42,21.1,20.0,-4.0,1000
zombie42,21.5,20.5,-4.0,1000
zombie42,21.86,21.0,-4.0,1000
zombie42,22.0,21.14,-4.14,1000
zombie42,22.5,21.73,-4.73,1000
zombie42,22.8,22.0,-5.0,1000
zombie42,23.0,22.23,-5.23,1000
zombie42,23.49,23.0,-6.0,1000
zombie42,23.5,23.02,-6.0,1000
zombie42,24.0,23.72,-6.0,1000
zombie42,24.5,23.86,-6.0,1000
zombie42,25.0,24.0,-6.0,1000
zombie42,25.5,24.14,-6.0,1000
zombie42,26.0,24.5,-6.0,1000
zombie43,21.0,18.67,-10.33,1000
zombie43,21.3,19.0,-10.0,1000
zombie43,21.5,19.24,-10.0,1000
zombie43,22.0,19.94,-10.0,1000
zombie43,22.5,20.64,-10.0,1000
zombie43,22.8,21.0,-10.0,1000
zombie43,23.0,21.34,-10.0,1000
zombie43,23.47,22.0,-10.0,1000
zombie43,23.5,22.03,-9.97,1000
zombie43,24.0,22.72,-9.28,1000
zombie43,24.4,23.0,-9.0,1000
zombie43,24.5,23.11,-8.89,1000
zombie43,25.0,23.9,-8.1,1000
zombie43,25.1,24.0,-8.0,1000
zombie43,25.5,24.3,-7.7,1000
zombie43,26.0,24.35,-7.65,1000
zombie44,17.46,14.0,-7.0,1000
zombie44,17.5,14.06,-7.0,1000
zombie44,18.0,14.76,-7.0,1000
zombie44,18.2,15.0,-7.0,1000
zombie44,18.5,15.46,-7.0,1000
zombie44,18.89,16.0,-7.0,1000
zombie44,19.0,16.16,-7.0,1000
zombie44,19.5,16.72,-7.0,1000
zombie44,19.8,17.0,-7.0,1000
zombie44,20.0,17.28,-7.0,1000
zombie44,20.5,17.84,-7.0,1000
zombie44,20.7,18.0,-7.0,1000
zombie44,21.0,18.18,-6.82,1000
zombie44,21.5,18.97,-6.03,1000
zombie44,22.0,19.52,-6.0,1000
zombie44,22.4,20.0,-6.0,1000
zombie44,22.5,20.08,-6.0,1000
zombie44,23.0,20.64,-6.0,1000
zombie44,23.4,21.0,-6.0,1000
zombie44,23.5,21.06,-6.0,1000
zombie44,24.0,21.48,-6.0,1000
zombie44,24.37,22.0,-6.0,1000
zombie44,24.5,22.18,-6.0,1000
zombie44,25.0,22.74,-6.0,1000
zombie44,25.2,23.0,-6.0,1000
zombie44,25.5,23.31,-6.31,1000
zombie44,25.9,24.0,-7.0,1000
zombie44,26.0,24.1,-7.1,1000
zombie44,26.5,24.35,-7.35,1000
zombie45,21.87,22.0,-4.0,1000
zombie45,22.0,22.13,-4.13,1000
zombie45,22.5,22.82,-4.82,1000
zombie45,23.0,23.0,-5.0,1000
zombie45,23.0,23.01,-5.01,1000
zombie45,23.5,23.21,-5.21,1000
zombie45,24.0,23.8,-5.8,1000
zombie45,24.5,23.9,-5.9,1000
zombie45,25.0,24.0,-6.0,1000
zombie45,25.5,24.1,-6.1,1000
zombie45,26.0,24.49,-6.49,1000
zombie45,26.5,24.35,-6.35,1000
zombie46,16.5,17.0,-4.0,1000
zombie46,17.0,17.42,-4.0,1000
zombie46,17.5,17.84,-4.0,1000
zombie46,17.6,18.0,-4.0,1000
zombie46,18.0,18.4,-4.0,1000
zombie46,18.5,18.96,-4.0,1000
zombie46,19.0,19.52,-4.0,1000
zombie46,19.4,20.0,-4.0,1000
zombie46,19.5,20.08,-4.0,1000
zombie46,20.0,20.64,-4.0,1000
zombie46,20.3,21.0,-4.0,1000
zombie46,20.5,21.14,-4.14,1000
zombie46,21.0,21.83,-4.83,1000
zombie46,21.2,22.0,-5.0,1000
zombie46,21.5,22.32,-5.0,1000
zombie46,21.99,23.0,-5.0,1000
zombie46,22.0,23.02,-5.0,1000
zombie46,22.5,23.42,-5.0,1000
zombie46,23.0,23.14,-5.0,1000
zombie46,23.3,23.0,-5.0,1000
zombie46,23.5,23.1,-5.1,1000
zombie46,24.0,23.79,-5.79,1000
zombie46,24.5,23.89,-5.89,1000
zombie46,25.0,23.99,-5.99,1000
zombie46,25.1,24.0,-6.0,1000
zombie46,25.5,24.08,-6.08,1000
zombie46,26.0,24.48,-6.48,1000
zombie46,26.5,24.35,-6.35,1000
zombie47,18.0,13.94,-5.06,1000
zombie47,18.1,14.0,-5.0,1000
zombie47,18.5,14.48,-5.0,1000
zombie47,18.87,15.0,-5.0,1000
zombie47,19.0,15.18,-5.0,1000
zombie47,19.5,15.88,-5.0,1000
zombie47,19.6,16.0,-5.0,1000
zombie47,20.0,16.3,-5.0,1000
zombie47,20.5,16.86,-5.0,1000
zombie47,20.6,17.0,-5.0,1000
zombie47,21.0,17.42,-5.0,1000
zombie47,21.41,18.0,-5.0,1000
zombie47,21.5,18.12,-5.0,1000
zombie47,22.0,18.82,-5.0,1000
zombie47,22.2,19.0,-5.0,1000
zombie47,22.5,19.38,-5.0,1000
zombie47,22.94,20.0,-5.0,1000
zombie47,23.0,20.08,-5.0,1000
zombie47,23.5,20.5,-5.0,1000
zombie47,23.95,21.0,-5.0,1000
zombie47,24.0,21.04,-5.04,1000
zombie47,24.5,21.73,-5.73,1000
zombie47,24.8,22.0,-6.0,1000
zombie47,25.0,22.23,-6.23,1000
zombie47,25.49,23.0,-7.0,1000
zombie47,25.5,23.02,-7.0,1000
zombie47,26.0,23.58,-7.0,1000
zombie47,26.3,24.0,-7.0,1000
zombie47,26.5,24.28,-7.0,1000
zombie47,27.0,24.5,-7.0,1000
zombie48,19.0,14.83,-3.83,1000
zombie48,19.3,15.0,-4.0,1000
zombie48,19.5,15.18,-4.0,1000
zombie48,20.0,15.74,-4.0,1000
zombie48,20.3,16.0,-4.0,1000
zombie48,20.5,16.16,-4.0,1000
zombie48,21.0,16.58,-4.0,1000
zombie48,21.4,17.0,-4.0,1000
zombie48,21.5,17.1,-3.9,1000
zombie48,25.0,21.63,-3.63,1000
zombie48,25.5,21.93,-3.93,1000
zombie48,25.6,22.0,-4.0,1000
zombie48,26.0,22.46,-4.0,1000
zombie48,26.39,23.0,-4.0,1000
zombie48,26.5,23.11,-4.11,1000
zombie48,27.0,23.9,-4.9,1000
zombie48,27.1,24.0,-5.0,1000
zombie48,27.5,24.35,-5.35,1000
zombie49,17.5,13.75,-5.75,1000
zombie49,17.8,14.0,-6.0,1000
zombie49,18.0,14.2,-6.0,1000
zombie49,18.5,14.76,-6.0,1000
zombie49,18.7,15.0,-6.0,1000
zombie49,19.0,15.23,-5.77,1000
zombie49,19.49,16.0,-5.0,1000
zombie49,19.5,16.02,-5.0,1000
zombie49,20.0,16.44,-5.0,1000
zombie49,20.5,16.86,-5.0,1000
zombie49,20.6,17.0,-5.0,1000
zombie49,21.0,17.42,-5.0,1000
zombie49,21.5,17.98,-5.0,1000
zombie49,22.0,18.54,-5.0,1000
zombie49,22.4,19.0,-5.0,1000
zombie49,22.5,19.1,-5.0,1000
zombie49,23.0,19.66,-5.0,1000
zombie49,23.4,20.0,-5.0,1000
zombie49,23.5,20.06,-5.06,1000
zombie49,24.0,20.35,-5.35,1000
zombie49,24.36,21.0,-6.0,1000
zombie49,24.5,21.14,-6.14,1000
zombie49,25.0,21.93,-6.93,1000
zombie49,25.5,22.6,-7.0,1000
zombie49,25.9,23.0,-7.0,1000
zombie49,26.0,23.11,-7.11,1000
zombie49,26.5,23.9,-7.9,1000
zombie49,26.7,24.0,-8.0,1000
zombie49,27.0,24.2,-8.2,1000
zombie49,27.5,24.35,-8.35,1000
zombie50,25.0,21.83,-10.17,1000
zombie50,25.2,22.0,-10.0,1000
zombie50,25.5,22.23,-9.77,1000
zombie50,26.0,22.92,-9.08,1000
zombie50,26.1,23.0,-9.0,1000
zombie50,26.5,23.44,-9.0,1000
zombie50,27.0,24.0,-9.0,1000
zombie50,27.5,24.5,-9.0,1000
zombie51,18.5,13.76,-9.0,1000
zombie51,18.7,14.0,-9.0,1000
zombie51,19.0,14.33,-9.33,1000
zombie51,19.39,15.0,-10.0,1000
zombie51,19.5,15.11,-9.89,1000
zombie51,20.0,15.7,-9.3,1000
zombie51,20.4,16.0,-9.0,1000
zombie51,20.5,16.14,-9.0,1000
zombie51,21.0,16.7,-9.0,1000
zombie51,21.3,17.0,-9.0,1000
zombie51,21.5,17.18,-8.82,1000
zombie51,22.0,17.67,-8.33,1000
zombie51,22.3,18.0,-8.0,1000
zombie51,22.5,18.24,-8.0,1000
zombie51,23.0,18.94,-8.0,1000
zombie51,23.5,19.64,-8.0,1000
zombie51,23.8,20.0,-8.0,1000
zombie51,24.0,20.34,-8.0,1000
zombie51,24.47,21.0,-8.0,1000
zombie51,24.5,21.04,-8.0,1000
zombie51,25.0,21.74,-8.0,1000
zombie51,25.2,22.0,-8.0,1000
zombie51,25.5,22.44,-8.0,1000
zombie51,25.9,23.0,-8.0,1000
zombie51,26.0,23.14,-8.0,1000
zombie51,26.5,23.7,-8.0,1000
zombie51,26.9,24.0,-8.0,1000
zombie51,27.0,24.12,-8.0,1000
zombie51,27.5,24.5,-8.0,1000
zombie52,18.45,14.0,-8.0,1000
zombie52,18.5,14.04,-8.04,1000
zombie52,19.0,14.73,-8.73,1000
zombie52,19.3,15.0,-9.0,1000
zombie52,19.5,15.32,-9.0,1000
zombie52,20.0,15.74,-9.0,1000
zombie52,20.2,16.0,-9.0,1000
zombie52,20.5,16.3,-9.0,1000
zombie52,21.0,17.0,-9.0,1000
zombie52,21.5,17.56,-9.0,1000
zombie52,21.8,18.0,-9.0,1000
zombie52,22.0,18.26,-9.0,1000
zombie52,22.5,18.96,-9.0,1000
zombie52,23.0,19.66,-9.0,1000
zombie52,23.2,20.0,-9.0,1000
zombie52,23.5,20.36,-9.0,1000
zombie52,23.96,21.0,-9.0,1000
zombie52,24.0,21.06,-9.0,1000
zombie52,24.5,21.76,-9.0,1000
zombie52,24.7,22.0,-9.0,1000
zombie52,25.0,22.46,-9.0,1000
zombie52,25.39,23.0,-9.0,1000
zombie52,25.5,23.11,-8.89,1000
zombie52,26.0,23.7,-8.3,1000
zombie52,26.5,24.0,-8.0,1000
zombie52,27.0,24.3,-7.7,1000
zombie52,27.5,24.35,-7.65,1000
zombie53,25.37,22.0,-10.0,1000
zombie53,25.5,22.13,-9.87,1000
zombie53,26.0,22.72,-9.28,1000
zombie53,26.4,23.0,-9.0,1000
zombie53,26.5,23.16,-9.0,1000
zombie53,27.0,23.58,-9.0,1000
zombie53,27.3,24.0,-9.0,1000
zombie53,27.5,24.28,-9.0,1000
zombie53,28.0,24.5,-9.0,1000
zombie54,19.5,14.93,-10.07,1000
zombie54,19.6,15.0,-10.0,1000
zombie54,20.0,15.46,-10.0,1000
zombie54,20.39,16.0,-10.0,1000
zombie54,20.5,16.16,-10.0,1000
zombie54,21.0,16.44,-10.0,1000
zombie54,21.5,17.0,-10.0,1000
zombie54,22.0,17.56,-10.0,1000
zombie54,22.4,18.0,-10.0,1000
zombie54,22.5,18.12,-10.0,1000
zombie54,23.0,18.82,-10.0,1000
zombie54,23.2,19.0,-10.0,1000
zombie54,23.5,19.38,-10.0,1000
zombie54,23.94,20.0,-10.0,1000
zombie54,24.0,20.08,-10.0,1000
zombie54,24.5,20.5,-10.0,1000
zombie54,24.95,21.0,-10.0,1000
zombie54,25.0,21.06,-10.0,1000
zombie54,25.5,21.62,-10.0,1000
zombie54,25.8,22.0,-10.0,1000
zombie54,26.0,22.23,-9.77,1000
zombie54,26.49,23.0,-9.0,1000
zombie54,26.5,23.01,-8.99,1000
zombie54,27.0,23.51,-8.49,1000
zombie54,27.25,24.0,-8.0,1000
zombie54,27.5,24.2,-7.8,1000
zombie54,28.0,24.35,-7.65,1000
zombie55,22.93,19.0,-10.0,1000
zombie55,23.0,19.1,-10.0,1000
zombie55,23.5,19.52,-10.0,1000
zombie55,23.9,20.0,-10.0,1000
zombie55,24.0,20.08,-10.0,1000
zombie55,24.5,20.5,-10.0,1000
zombie55,25.0,20.92,-10.0,1000
zombie55,25.1,21.0,-10.0,1000
zombie55,25.5,21.34,-9.66,1000
zombie55,25.87,22.0,-9.0,1000
zombie55,26.0,22.13,-8.87,1000
zombie55,26.5,22.82,-8.18,1000
zombie55,26.7,23.0,-8.0,1000
zombie55,27.0,23.21,-7.79,1000
zombie55,27.5,23.8,-7.2,1000
zombie55,27.8,24.0,-7.0,1000
zombie55,28.0,24.2,-6.8,1000
zombie55,28.5,24.35,-6.65,1000
zombie56,18.0,13.94,-5.06,1000
zombie56,18.1,14.0,-5.0,1000
zombie56,18.5,14.48,-5.0,1000
zombie56,18.96,15.0,-5.0,1000
zombie56,19.0,15.04,-5.0,1000
zombie56,19.5,15.6,-5.0,1000
zombie56,20.0,16.0,-5.0,1000
zombie56,20.0,16.01,-5.01,1000
zombie56,20.5,16.41,-5.41,1000
zombie56,21.0,17.0,-6.0,1000
zombie56,21.5,17.7,-6.0,1000
zombie56,21.7,18.0,-6.0,1000
zombie56,22.0,18.4,-6.0,1000
zombie56,22.43,19.0,-6.0,1000
zombie56,22.5,19.07,-5.93,1000
zombie56,23.0,19.86,-5.14,1000
zombie56,23.2,20.0,-5.0,1000
zombie56,23.5,20.22,-5.0,1000
zombie56,24.0,20.64,-5.0,1000
zombie56,24.3,21.0,-5.0,1000
zombie56,24.5,21.14,-4.86,1000
zombie56,25.0,21.93,-4.07,1000
zombie56,25.1,22.0,-4.0,1000
zombie56,25.5,22.0,-4.46,1000
zombie56,25.98,22.0,-5.0,1000
zombie56,26.0,22.01,-5.01,1000
zombie56,26.5,22.7,-5.7,1000
zombie56,26.9,23.0,-6.0,1000
zombie56,27.0,23.1,-6.1,1000
zombie56,27.5,23.79,-6.79,1000
zombie56,27.8,24.0,-7.0,1000
zombie56,28.0,24.18,-7.18,1000
zombie56,28.5,24.35,-7.35,1000
zombie57,19.5,14.83,-10.17,1000
zombie57,19.8,15.0,-10.0,1000
zombie57,20.0,15.18,-10.0,1000
zombie57,20.5,15.74,-10.0,1000
zombie57,20.7,16.0,-10.0,1000
zombie57,21.0,16.3,-10.0,1000
zombie57,21.5,16.72,-10.0,1000
zombie57,21.8,17.0,-10.0,1000
zombie57,22.0,17.28,-10.0,1000
zombie57,22.5,17.98,-10.0,1000
zombie57,23.0,18.54,-10.0,1000
zombie57,23.5,18.96,-10.0,1000
zombie57,24.0,19.52,-10.0,1000
zombie57,24.5,19.94,-10.0,1000
zombie57,24.6,20.0,-10.0,1000
zombie57,25.0,20.25,-9.75,1000
zombie57,25.46,21.0,-9.0,1000
zombie57,25.5,21.06,-9.0,1000
zombie57,26.0,21.62,-9.0,1000
zombie57,26.3,22.0,-9.0,1000
zombie57,26.5,22.13,-8.87,1000
zombie57,27.0,22.92,-8.08,1000
zombie57,27.1,23.0,-8.0,1000
zombie57,27.5,23.44,-8.0,1000
zombie57,28.0,24.0,-8.0,1000
zombie57,28.5,24.28,-8.0,1000
zombie57,29.0,24.5,-8.0,1000
zombie58,19.0,13.84,-6.16,1000
zombie58,19.4,14.0,-6.0,1000
zombie58,19.5,14.04,-5.96,1000
zombie58,20.0,14.34,-5.66,1000
